event_id,match_id,team,event_team,event_time,event_type,action_player_1,action_player_2
5157,308,Criciúma,away, 61 ,Yellow card, Gustavo ,
5158,308,Criciúma,away, 62 ,Yellow card, Fellipe Mateus ,
5159,308,Criciúma,away, 66 ,Substitution, Rômulo , Fellipe Mateus 
5160,308,Criciúma,away, 66 ,Substitution, Renan Bressan , Hygor 
5161,308,Criciúma,away, 66 ,Substitution, Caio Dantas , Thiago Alagoano 
5162,308,Criciúma,away, 70 ,Yellow card, Caio Dantas ,
5163,308,Grêmio,home, 72 ,Substitution, Elias Manoel , Elkeson 
5164,308,Grêmio,home, 79 ,Substitution, Gabriel Silva , Gabriel Teixeira 
5165,308,Grêmio,home, 79 ,Substitution, Fernando Henrique , Mathías Villasanti 
5166,308,Criciúma,away, 85 ,Substitution, Cristovam , Claudinho 
5167,308,Criciúma,away, 90 ,Substitution, Eduardo Melo , Rafael Bilu 
5168,309,CRB,home, 27 ,Goal, Anselmo Ramon , Claudinei 
5169,309,CRB,home, 44 ,Substitution, Rafael Longuine , Maicon 
5170,309,CRB,home, 47 ,Yellow card, Anselmo Ramon ,
5171,309,Londrina,away, 49 ,Substitution, Augusto , Saimon 
5172,309,CRB,home, 58 ,Substitution, Uillian Correia , Claudinei 
5173,309,CRB,home, 69 ,Substitution, Vico , Fabinho 
5174,309,CRB,home, 69 ,Substitution, Reginaldo Lopes , Raul Prata 
5175,309,CRB,home, 69 ,Substitution, Marthã , Yago Henrique 
5176,309,Londrina,away, 72 ,Substitution, Mossoró , Gegé 
5177,309,Londrina,away, 77 ,Yellow card, Samuel Santos ,
5178,309,Londrina,away, 82 ,Substitution, Denilson , Vilar 
5179,309,Londrina,away, 82 ,Substitution, Mandaca , Marcinho 
5180,309,Londrina,away, 82 ,Substitution, Salatiel , Gabriel Santos 
5181,309,CRB,home, 84 ,Yellow card, Guilherme Romão ,
5182,309,CRB,home, 89 ,Yellow card, Player 0 ,
5183,310,Novorizontino,home, 43 ,Yellow card, Rodolfo Filemon ,
5184,310,Novorizontino,home, 44 ,Yellow card, Ronaldo ,
5185,310,Novorizontino,home, 58 ,Substitution, Ronald , Hélio Borges 
5186,310,Novorizontino,home, 58 ,Substitution, Welliton , Ronaldo 
5187,310,Sport,away, 67 ,Substitution, Thiago Lopes , Everton Felipe 
5188,310,Sport,away, 69 ,Yellow card, Rafael Thyere ,
5189,310,Novorizontino,home, 70 ,Substitution, Romulo , Diego Torres 
5190,310,Novorizontino,home, 70 ,Substitution, Felipe Rodrigues , Felipe Albuquerque 
5191,310,Sport,away, 73 ,Substitution, Kayke , Javier Parraguez 
5192,310,Sport,away, 73 ,Substitution, Ray Vanegas , Giovanni 
5193,310,Novorizontino,home, 76 ,Substitution, Diego Quirino , Douglas Baggio 
5194,310,Sport,away, 78 ,Yellow card, Bruno Matias ,
5195,310,Sport,away, 84 ,Yellow card, Willian Oliveira ,
5196,310,Sport,away, 89 ,Substitution, Pedro Naressi , Bruno Matias 
5197,310,Sport,away, 89 ,Substitution, Jáderson , Luciano Juba 
5198,310,Sport,away, 94 ,Yellow card, Pedro Naressi ,
5199,311,Grêmio,away, 21 ,Substitution, Sarará , Rodrigo Ferreira 
5200,311,Grêmio,away, 46 ,Substitution, Jaminton Campaz , Gabriel Silva 
5201,311,Grêmio,away, 46 ,Substitution, Elkeson , Elias Manoel 
5202,311,Grêmio,away, 48 ,Goal, Diego Souza , Gabriel Teixeira 
5203,311,Grêmio,away, 57 ,Yellow card, Elkeson ,
5204,311,Ituano,home, 64 ,Yellow card, Aylon ,
5205,311,Ituano,home, 67 ,Substitution, Dudu Vieira , Aylon 
5206,311,Ituano,home, 67 ,Substitution, João Victor , Kaio Mendes 
5207,311,Grêmio,away, 72 ,Substitution, Janderson , Gabriel Teixeira 
5208,311,Grêmio,away, 75 ,Substitution, Martín Benítez , Diego Souza 
5209,311,Ituano,home, 76 ,Yellow card, Rafael Pereira ,
5210,311,Ituano,home, 77 ,Substitution, Gabriel Barros , Rafael Pereira 
5211,311,Ituano,home, 77 ,Substitution, Lucas Nathan , Gerson Magrão 
5212,311,Ituano,home, 79 ,Yellow card, Lucas Siqueira ,
5213,311,Ituano,home, 84 ,Substitution, Mário Sérgio , Roberto 
5214,311,Ituano,home, 85 ,Yellow card, Bernardo Schappo ,
5215,311,Ituano,home, 87 ,Yellow card, Rafael Elias ,
5216,311,Ituano,home, 93 ,Goal, Lucas Nathan , Léo Santos 
5217,312,Vasco,home, 22 ,Goal, Figueiredo , Nene 
5218,312,Bahia,away, 35 ,Yellow card, Marco Antonio ,
5219,312,Vasco,home, 49 ,Yellow card, Juan Quintero ,
5220,312,Bahia,away, 49 ,Yellow card, Rildo ,
5221,312,Vasco,home, 52 ,Substitution, Weverton , Gabriel Dias 
5222,312,Vasco,home, 60 ,Yellow card, Nene ,
5223,312,Bahia,away, 64 ,Substitution, Vitor Jacaré , Marco Antonio 
5224,312,Vasco,home, 68 ,Substitution, Carlos Palacios , Nene 
5225,312,Vasco,home, 68 ,Substitution, Juninho , Andrey Santos 
5226,312,Bahia,away, 72 ,Substitution, Falcão , De Lucca 
5227,312,Bahia,away, 72 ,Substitution, Marcelo Ryan , Matheus Davó 
5228,312,Bahia,away, 72 ,Substitution, Djalma Silva , Luiz Henrique 
5229,312,Vasco,home, 73 ,Yellow card, Yuri Lara ,
5230,312,Bahia,away, 74 ,Yellow card, Daniel ,
5231,312,Vasco,home, 83 ,Substitution, Erick , Figueiredo 
5232,312,Vasco,home, 83 ,Substitution, Getúlio , Raniel 
5233,312,Vasco,home, 88 ,Yellow card, Carlos Palacios ,
5234,313,Náutico,home, 14 ,Yellow card, Camutanga ,
5235,313,Cruzeiro,away, 20 ,Yellow card, Lucas Oliveira ,
5236,313,Cruzeiro,away, 39 ,Goal, Willian Oliveira , Fernando Canesin 
5237,313,Náutico,home, 39 ,Yellow card, Bryan ,
5238,313,Náutico,home, 46 ,Substitution, Carlão , Camutanga 
5239,313,Cruzeiro,away, 50 ,Yellow card, Zé Ivaldo ,
5240,313,Cruzeiro,away, 57 ,Substitution, Romulo , Zé Ivaldo 
5241,313,Cruzeiro,away, 57 ,Substitution, Adriano , Willian Oliveira 
5242,313,Cruzeiro,away, 57 ,Substitution, Geovane Jesus , Marcelinho 
5243,313,Náutico,home, 59 ,Substitution, Pedro Vitor , Ralph 
5244,313,Cruzeiro,away, 66 ,Substitution, Diego Miticov , Daniel Júnior 
5245,313,Náutico,home, 66 ,Substitution, Eduardo , Luis Phelipe 
5246,313,Cruzeiro,away, 73 ,Substitution, Luvannor Henrique , Rafael Silva 
5247,313,Náutico,home, 82 ,Substitution, Thassio , Aílton 
5248,313,Náutico,home, 83 ,Substitution, Júlio , Amarildo 
5249,313,Cruzeiro,away, 87 ,Yellow card, Geovane Jesus ,
5250,314,Operário,away, 31 ,Yellow card, André Lima ,
5251,314,Operário,away, 39 ,Second yellow card, André Lima ,
5252,314,Operário,away, 46 ,Substitution, Lucas Mendes , Silvinho 
5253,314,CSA,home, 50 ,Yellow card, Osvaldo ,
5254,314,CSA,home, 56 ,Substitution, Igor , Didira 
5255,314,CSA,home, 57 ,Substitution, Yann Rolim , Giva Santos 
5256,314,Operário,away, 58 ,Substitution, Felipe Garcia , Javier Reina 
5257,314,CSA,home, 61 ,Yellow card, Diego Renan ,
5258,314,CSA,home, 65 ,Substitution, Luiz Henrique , Lourenço 
5259,314,CSA,home, 65 ,Substitution, Ernandes , Diego Renan 
5260,314,CSA,home, 65 ,Substitution, Rodrigo Rodrigues , Bruno Mezenga 
5261,314,Operário,away, 67 ,Substitution, Giovanni Pavani , Marcelo 
5262,314,Operário,away, 77 ,Yellow card, Thales ,
5263,314,Operário,away, 81 ,Substitution, Thomaz Santos , Arnaldo 
5264,314,Operário,away, 81 ,Substitution, Júnior Brandão , Paulo Sérgio 
5265,314,CSA,home, 95 ,Yellow card, Igor ,
5266,315,Sampaio Corrêa,home, 28 ,Yellow card, Eloir ,
5267,315,Sampaio Corrêa,home, 35 ,Goal, Gabriel Poveda ,
5268,315,Vila Nova,away, 46 ,Substitution, Jean Silva , Pablo Dyego 
5269,315,Vila Nova,away, 57 ,Substitution, Pablo , Ralf 
5270,315,Vila Nova,away, 57 ,Substitution, Wagner , Matheuzinho 
5271,315,Sampaio Corrêa,home, 65 ,Substitution, Mauricio , Rafael Vila 
5272,315,Vila Nova,away, 65 ,Yellow card, Arthur Rezende ,
5273,315,Sampaio Corrêa,home, 69 ,Yellow card, Matheusinho ,
5274,315,Vila Nova,away, 77 ,Substitution, Diego Tavares , Arthur Rezende 
5275,315,Sampaio Corrêa,home, 77 ,Substitution, Renatinho , Eloir 
5276,315,Vila Nova,away, 80 ,Yellow card, Pablo ,
5277,315,Sampaio Corrêa,home, 82 ,Substitution, Thiago Ennes , Matheusinho 
5278,315,Sampaio Corrêa,home, 83 ,Substitution, Lucas Araújo , Ygor Catatau 
5279,315,Sampaio Corrêa,home, 83 ,Substitution, Rafael Costa , Gabriel Poveda 
5280,315,Sampaio Corrêa,home, 85 ,Goal, Pimentinha , Lucas Araújo 
5281,315,Sampaio Corrêa,home, 88 ,Yellow card, Rafael Costa ,
5282,316,Guarani,away, 1 ,Goal, Madison , Bruno José 
5283,316,Guarani,away, 32 ,Yellow card, Lucas Ramon ,
5284,316,Tombense,home, 33 ,Penalty, Keké , Penalty 
5285,316,Tombense,home, 46 ,Substitution, Jean Lucas , Igor Henrique 
5286,316,Guarani,away, 48 ,Substitution, Ernando , Derlan 
5287,316,Tombense,home, 56 ,Substitution, Matheus Paquetá , Keké 
5288,316,Guarani,away, 64 ,Substitution, Marcinho , Nicolas Careca 
5289,316,Guarani,away, 64 ,Substitution, Vitinho , Júlio César 
5290,316,Tombense,home, 64 ,Substitution, Ítalo Henrique , Rodrigo Vasconcelos 
5291,316,Guarani,away, 71 ,Yellow card, Giovanni Augusto ,
5292,316,Tombense,home, 78 ,Substitution, Gabriel Henrique , Zé Ricardo 
5293,316,Tombense,home, 78 ,Substitution, Gustavo Cazonatti , Vinicius Mingotti 
5294,316,Guarani,away, 83 ,Yellow card, Índio ,
5295,316,Guarani,away, 84 ,Substitution, Ronald , Giovanni Augusto 
5296,316,Guarani,away, 85 ,Substitution, Índio , Silas 
5297,316,Tombense,home, 93 ,Yellow card, Jean Lucas ,
5298,317,Londrina,home, 13 ,Yellow card, Jhonny Lucas ,
5299,317,Londrina,home, 32 ,Goal, Douglas Coutinho ,
5300,317,Brusque,away, 46 ,Substitution, Jailson , Luiz Antônio 
5301,317,Brusque,away, 46 ,Substitution, Balotelli , Felipe Manoel 
5302,317,Londrina,home, 55 ,Yellow card, Samuel Santos ,
5303,317,Londrina,home, 60 ,Substitution, Alan Ruschel , Gegé 
5304,317,Londrina,home, 60 ,Substitution, Mirandinha , Mossoró 
5305,317,Brusque,away, 65 ,Yellow card, Zé Mateus ,
5306,317,Brusque,away, 68 ,Penalty, Diego Jardel , Penalty 
5307,317,Brusque,away, 72 ,Yellow card, Balotelli ,
5308,317,Londrina,home, 74 ,Goal, Caprini , Douglas Coutinho 
5309,317,Londrina,home, 77 ,Substitution, Eltinho , Felipe Vieira 
5310,317,Londrina,home, 77 ,Substitution, Mandaca , Marcinho 
5311,317,Brusque,away, 84 ,Substitution, Alex Ruan , Airton 
5312,317,Londrina,home, 84 ,Substitution, Watson , Caprini 
5313,317,Brusque,away, 85 ,Substitution, Toty , Pará 
5314,317,Brusque,away, 85 ,Substitution, Kaio Nunes , Júnior Todinho 
5315,318,Criciúma,home, 4 ,Yellow card, Marcelo Hermes ,
5316,318,Criciúma,home, 20 ,Goal, Thiago Alagoano , Fellipe Mateus 
5317,318,CRB,away, 46 ,Substitution, Reginaldo Lopes , Raul Prata 
5318,318,CRB,away, 46 ,Substitution, Vico , Gabriel Conceição 
5319,318,Criciúma,home, 53 ,Substitution, Rômulo , Arilson 
5320,318,Criciúma,home, 58 ,Goal, Rômulo ,
5321,318,CRB,away, 62 ,Substitution, Uillian Correia , Yago Henrique 
5322,318,CRB,away, 62 ,Substitution, Willie , Richard Rodrigues 
5323,318,Criciúma,home, 66 ,Substitution, Hygor , Tiago Marques 
5324,318,Criciúma,home, 75 ,Substitution, Cristovam , Claudinho 
5325,318,Criciúma,home, 75 ,Substitution, Caio Dantas , Thiago Alagoano 
5326,318,Criciúma,home, 75 ,Substitution, Lucas , Rafael Bilu 
5327,318,Criciúma,home, 76 ,Goal, Hygor , Lucas 
5328,318,Criciúma,home, 77 ,Yellow card, Hygor ,
5329,318,Criciúma,home, 79 ,Yellow card, Fellipe Mateus ,
5330,318,CRB,away, 79 ,Yellow card, Gilvan ,
5331,318,CRB,away, 83 ,Yellow card, Willie ,
5332,318,CRB,away, 86 ,Substitution, Bryan , Guilherme Romão 
5333,319,Sport,away, 13 ,Goal, Luciano Juba ,
5334,319,Chapecoense,home, 46 ,Substitution, Claudinho , Lima 
5335,319,Chapecoense,home, 46 ,Substitution, Derek , Maranhão 
5336,319,Sport,away, 46 ,Substitution, Giovanni , Jáderson 
5337,319,Chapecoense,home, 60 ,Substitution, Jonathan , Rodrigo Varanda 
5338,319,Sport,away, 64 ,Substitution, Kayke , Javier Parraguez 
5339,319,Chapecoense,home, 68 ,Substitution, Chrystian Barletta , Carlos Orejuela 
5340,319,Sport,away, 72 ,Substitution, Thiago Lopes , Everton Felipe 
5341,319,Sport,away, 72 ,Yellow card, Everton Felipe ,
5342,319,Chapecoense,home, 78 ,Substitution, Tiago Real , Ronei 
5343,319,Sport,away, 84 ,Substitution, Ray Vanegas , Luciano Juba 
5344,319,Sport,away, 84 ,Substitution, Chico , Lucas Hernández 
5345,320,Ponte Preta,home, 22 ,Yellow card, Reginaldo Ramires ,
5346,320,Novorizontino,away, 33 ,Yellow card, Jhony Douglas ,
5347,320,Novorizontino,away, 38 ,Yellow card, Felipe Albuquerque ,
5348,320,Novorizontino,away, 46 ,Substitution, Léo Baiano , Jhony Douglas 
5349,320,Novorizontino,away, 46 ,Substitution, Felipe Rodrigues , Felipe Albuquerque 
5350,320,Ponte Preta,home, 46 ,Substitution, Igor Formiga , Jean Carlos 
5351,320,Ponte Preta,home, 46 ,Substitution, Fessin , Douglas 
5352,320,Ponte Preta,home, 57 ,Yellow card, Amaral ,
5353,320,Ponte Preta,home, 61 ,Substitution, Wallisson , Amaral 
5354,320,Ponte Preta,home, 62 ,Yellow card, Wallisson ,
5355,320,Novorizontino,away, 70 ,Substitution, Cléo Silva , Hélio Borges 
5356,320,Ponte Preta,home, 71 ,Substitution, Leandrinho , Danilo Gomes 
5357,320,Ponte Preta,home, 71 ,Substitution, Gabriel , Reginaldo Ramires 
5358,320,Novorizontino,away, 76 ,Substitution, Ronaldo , Welliton 
5359,320,Novorizontino,away, 76 ,Substitution, Romulo , Diego Torres 
5360,320,Ponte Preta,home, 78 ,Yellow card, Thiago Lopes ,
5361,320,Novorizontino,away, 79 ,Penalty, Ronaldo , Penalty 
5362,320,Novorizontino,away, 93 ,Yellow card, Rodolfo Filemon ,
5363,320,Novorizontino,away, 97 ,Yellow card, Léo Baiano ,
5364,321,CRB,home, 18 ,Goal, Anselmo Ramon , Yago Henrique 
5365,321,CRB,home, 29 ,Yellow card, Guilherme Romão ,
5366,321,CRB,home, 31 ,Goal, Fabinho , Richard Rodrigues 
5367,321,CRB,home, 40 ,Yellow card, Gilvan ,
5368,321,CRB,home, 40 ,Yellow card, Anselmo Ramon ,
5369,321,Sampaio Corrêa,away, 46 ,Substitution, Gabriel Poveda , Eron 
5370,321,Sampaio Corrêa,away, 46 ,Substitution, Thiago Ennes , Mauricio 
5371,321,CRB,home, 68 ,Substitution, Emerson Negueba , Fabinho 
5372,321,CRB,home, 68 ,Substitution, Wellington Carvalho , Gilvan 
5373,321,CRB,home, 68 ,Substitution, Uillian Correia , Maicon 
5374,321,CRB,home, 71 ,Substitution, Marthã , Yago Henrique 
5375,321,Sampaio Corrêa,away, 74 ,Substitution, Soares , Lucas Araújo 
5376,321,Sampaio Corrêa,away, 75 ,Substitution, Eloir , Rafael Vila 
5377,321,Sampaio Corrêa,away, 83 ,Substitution, Lucas Hipólito , João Victor 
5378,321,Sampaio Corrêa,away, 86 ,Penalty, Gabriel Poveda , Penalty 
5379,321,CRB,home, 87 ,Substitution, Rafael Longuine , Claudinei 
5380,322,Cruzeiro,home, 4 ,Yellow card, Zé Ivaldo ,
5381,322,Grêmio,away, 18 ,Yellow card, Lucas Silva ,
5382,322,Cruzeiro,home, 27 ,Own goal, Rodrigo Ferreira , Own goal 
5383,322,Grêmio,away, 46 ,Substitution, Gabriel Silva , Lucas Silva 
5384,322,Cruzeiro,home, 47 ,Yellow card, Geovane Jesus ,
5385,322,Cruzeiro,home, 58 ,Substitution, Romulo , Geovane Jesus 
5386,322,Cruzeiro,home, 67 ,Substitution, Wagner Leonardo , Zé Ivaldo 
5387,322,Cruzeiro,home, 67 ,Substitution, Diego Miticov , Luvannor Henrique 
5388,322,Grêmio,away, 70 ,Substitution, Elkeson , Diego Souza 
5389,322,Grêmio,away, 70 ,Substitution, Janderson , Elias Manoel 
5390,322,Grêmio,away, 78 ,Substitution, Jaminton Campaz , Bitello 
5391,322,Grêmio,away, 78 ,Substitution, Ricardinho , Gabriel Teixeira 
5392,322,Cruzeiro,home, 81 ,Substitution, Waguininho , Edu 
5393,322,Cruzeiro,home, 82 ,Substitution, Rafael Santos , Matheus Bidu 
5394,322,Grêmio,away, 84 ,Yellow card, Mathías Villasanti ,
5395,323,Ponte Preta,away, 17 ,Substitution, Fabrício , Fábio Sanches 
5396,323,Guarani,home, 38 ,Substitution, Madison , Eduardo Person 
5397,323,Ponte Preta,away, 54 ,Yellow card, Amaral ,
5398,323,Guarani,home, 57 ,Yellow card, Leandro Vilela ,
5399,323,Ponte Preta,away, 58 ,Yellow card, Norberto Neto ,
5400,323,Ponte Preta,away, 62 ,Substitution, Wallisson , Amaral 
5401,323,Guarani,home, 63 ,Substitution, Silas , Leandro Vilela 
5402,323,Guarani,home, 63 ,Substitution, Lucão do Break , Júlio César 
5403,323,Guarani,home, 65 ,Yellow card, Matheus Pereira ,
5404,323,Guarani,home, 67 ,Yellow card, Silas ,
5405,323,Guarani,home, 69 ,Yellow card, Giovanni Augusto ,
5406,323,Guarani,home, 73 ,Substitution, Yago César , Nicolas Careca 
5407,323,Guarani,home, 73 ,Substitution, Derlan , João Victor 
5408,323,Ponte Preta,away, 78 ,Substitution, Bernardo , Norberto Neto 
5409,323,Ponte Preta,away, 78 ,Substitution, Igor Formiga , Jean Carlos 
5410,323,Guarani,home, 90 ,Yellow card, Diogo Mateus ,
5411,323,Ponte Preta,away, 90 ,Yellow card, Thiago Lopes ,
5412,323,Guarani,home, 90 ,Yellow card, Júlio César ,
5413,323,Ponte Preta,away, 93 ,Yellow card, Ramon ,
5414,324,CSA,away, 14 ,Yellow card, Didira ,
5415,324,Vasco,home, 47 ,Yellow card, Halls ,
5416,324,Vasco,home, 51 ,Yellow card, Yuri Lara ,
5417,324,CSA,away, 56 ,Substitution, Ernandes , Geovane 
5418,324,Vasco,home, 58 ,Yellow card, Andrey Santos ,
5419,324,Vasco,home, 60 ,Substitution, Figueiredo , Getúlio 
5420,324,Vasco,home, 60 ,Substitution, Juninho , Andrey Santos 
5421,324,CSA,away, 62 ,Substitution, Osvaldo , Marco Túlio 
5422,324,CSA,away, 62 ,Substitution, Gabriel , Didira 
5423,324,CSA,away, 63 ,Substitution, Dalberto , Igor 
5424,324,CSA,away, 67 ,Substitution, Yann Rolim , Lourenço 
5425,324,Vasco,home, 68 ,Substitution, Carlos Palacios , Nene 
5426,324,Vasco,home, 74 ,Goal, Gabriel Pec ,
5427,324,Vasco,home, 90 ,Red card, Bruno Nazario ,
5428,324,Vasco,home, 91 ,Substitution, Luiz Henrique , Gabriel Pec 
5429,324,Vasco,home, 92 ,Yellow card, Thiago Rodrigues ,
5430,325,Ituano,away, 2 ,Yellow card, Aylon ,
5431,325,Novorizontino,home, 17 ,Goal, Douglas Baggio , Diego Quirino 
5432,325,Novorizontino,home, 35 ,Substitution, Welliton , Diego Quirino 
5433,325,Ituano,away, 39 ,Goal, Lucas Siqueira , Gerson Magrão 
5434,325,Novorizontino,home, 64 ,Substitution, Lucas Tocantins , Hélio Borges 
5435,325,Novorizontino,home, 65 ,Goal, Welliton , Diego Torres 
5436,325,Ituano,away, 71 ,Substitution, João Victor , Kaio Mendes 
5437,325,Ituano,away, 71 ,Substitution, Dudu Vieira , Bernardo Schappo 
5438,325,Ituano,away, 76 ,Substitution, Chrigor , Aylon 
5439,325,Novorizontino,home, 80 ,Substitution, Willean Lepo , Douglas Baggio 
5440,325,Novorizontino,home, 80 ,Substitution, Danielzinho , Diego Torres 
5441,325,Novorizontino,home, 81 ,Substitution, Léo Baiano , Gustavo Bochecha 
5442,325,Ituano,away, 81 ,Substitution, Gabriel Barros , Rafael Elias 
5443,325,Ituano,away, 87 ,Yellow card, Roberto ,
5444,326,Operário,home, 8 ,Goal, Javier Reina , Fabiano 
5445,326,Criciúma,away, 34 ,Yellow card, Renan Areias ,
5446,326,Operário,home, 40 ,Goal, Paulo Sérgio ,
5447,326,Criciúma,away, 46 ,Substitution, Hygor , Renan Areias 
5448,326,Operário,home, 46 ,Substitution, Silvinho , Thomaz Santos 
5449,326,Criciúma,away, 46 ,Substitution, Fellipe Mateus , Marquinhos Gabriel 
5450,326,Operário,home, 64 ,Substitution, Felipe Garcia , Javier Reina 
5451,326,Criciúma,away, 65 ,Substitution, Thiago Alagoano , Tiago Marques 
5452,326,Criciúma,away, 65 ,Substitution, Lucas , Marcos Serrato 
5453,326,Operário,home, 71 ,Substitution, Rafael Chorão , Marcelo 
5454,326,Operário,home, 71 ,Substitution, Lucas Mendes , Arnaldo 
5455,326,Operário,home, 77 ,Substitution, Júnior Brandão , Paulo Sérgio 
5456,326,Criciúma,away, 77 ,Substitution, Negueba , Rafael Bilu 
5457,326,Operário,home, 86 ,Yellow card, Felipe Garcia ,
5458,326,Operário,home, 90 ,Yellow card, Júnior Brandão ,
5459,327,Tombense,away, 21 ,Yellow card, Felipe Garcia ,
5460,327,Tombense,away, 35 ,Yellow card, Joseph ,
5461,327,Sport,home, 41 ,Yellow card, Luciano Juba ,
5462,327,Sport,home, 46 ,Substitution, Javier Parraguez , Kayke 
5463,327,Sport,home, 58 ,Goal, Javier Parraguez , Rafael Thyere 
5464,327,Sport,home, 68 ,Substitution, Giovanni , Everton Felipe 
5465,327,Tombense,away, 71 ,Substitution, Everton Galdino , Jean Lucas 
5466,327,Tombense,away, 71 ,Substitution, Marcelinho , Igor Henrique 
5467,327,Tombense,away, 71 ,Substitution, Ítalo Henrique , Joseph 
5468,327,Sport,home, 75 ,Goal, Luciano Juba , Giovanni 
5469,327,Tombense,away, 79 ,Substitution, Reginaldo , Vinicius Mingotti 
5470,327,Tombense,away, 79 ,Substitution, Matheus Paquetá , Gabriel Henrique 
5471,327,Sport,home, 86 ,Substitution, Ray Vanegas , Jáderson 
5472,327,Sport,home, 86 ,Substitution, Ronaldo , Willian Oliveira 
5473,327,Sport,home, 87 ,Substitution, Chico , Lucas Hernández 
5474,328,Vila Nova,home, 22 ,Goal, Daniel Amorim ,
5475,328,Vila Nova,home, 28 ,Goal, Pablo Dyego , Alex Silva 
5476,328,Náutico,away, 34 ,Yellow card, Djavan ,
5477,328,Náutico,away, 37 ,Yellow card, Ewandro ,
5478,328,Náutico,away, 39 ,Yellow card, Richard Franco ,
5479,328,Vila Nova,home, 42 ,Yellow card, Alex Silva ,
5480,328,Náutico,away, 46 ,Substitution, Ralph , Djavan 
5481,328,Náutico,away, 46 ,Substitution, Niltinho , Pedro Vitor 
5482,328,Vila Nova,home, 46 ,Substitution, Moacir , Alex Silva 
5483,328,Náutico,away, 46 ,Substitution, Luis Phelipe , Ewandro 
5484,328,Náutico,away, 46 ,Substitution, Victor Ferraz , Richard Franco 
5485,328,Vila Nova,home, 46 ,Yellow card, Bruno Collaço ,
5486,328,Vila Nova,home, 64 ,Substitution, Rafinha , Ralf 
5487,328,Náutico,away, 75 ,Yellow card, Luis Phelipe ,
5488,328,Vila Nova,home, 79 ,Substitution, Pablo , Pablo Dyego 
5489,328,Vila Nova,home, 79 ,Substitution, Diego Tavares , Matheuzinho 
5490,328,Náutico,away, 80 ,Substitution, Amarildo , Léo Passos 
5491,328,Náutico,away, 82 ,Yellow card, Camutanga ,
5492,328,Vila Nova,home, 91 ,Substitution, Rubens , Daniel Amorim 
5493,329,Chapecoense,away, 33 ,Yellow card, Player 0 ,
5494,329,Chapecoense,away, 43 ,Yellow card, Victor Ramos ,
5495,329,Brusque,home, 43 ,Yellow card, Rodolfo Potiguar ,
5496,329,Brusque,home, 57 ,Substitution, Balotelli , Luiz Antônio 
5497,329,Brusque,home, 57 ,Substitution, Kaio Nunes , Diego Jardel 
5498,329,Chapecoense,away, 61 ,Substitution, Derek , Lima 
5499,329,Chapecoense,away, 61 ,Substitution, Claudinho , Maranhão 
5500,329,Chapecoense,away, 68 ,Substitution, Chrystian Barletta , Perotti 
5501,329,Chapecoense,away, 69 ,Substitution, Rodrigo Varanda , Carlos Orejuela 
5502,329,Brusque,home, 76 ,Substitution, Juliano , Júnior Todinho 
5503,329,Brusque,home, 76 ,Substitution, Toty , Pará 
5504,329,Brusque,home, 81 ,Substitution, Zé Mateus , Jailson 
5505,329,Chapecoense,away, 84 ,Substitution, Guilherme Rend , Matheus Bianqui 
5506,329,Chapecoense,away, 88 ,Yellow card, Betinho ,
5507,330,Bahia,home, 5 ,Goal, Rildo , Matheus Davó 
5508,330,Bahia,home, 11 ,Goal, Rildo , Matheus Davó 
5509,330,Bahia,home, 22 ,Yellow card, Ignacio ,
5510,330,Bahia,home, 36 ,Goal, Daniel ,
5511,330,Londrina,away, 40 ,Yellow card, Luan Marchiori ,
5512,330,Londrina,away, 46 ,Substitution, Alan Ruschel , Mirandinha 
5513,330,Londrina,away, 46 ,Substitution, Eltinho , Caprini 
5514,330,Londrina,away, 46 ,Substitution, Denilson , Luan Marchiori 
5515,330,Bahia,home, 60 ,Goal, Marco Antonio , Daniel 
5516,330,Bahia,home, 63 ,Substitution, Emerson Santos , Rezende 
5517,330,Londrina,away, 68 ,Yellow card, Gabriel Santos ,
5518,330,Bahia,home, 68 ,Substitution, Vitor Jacaré , Rildo 
5519,330,Bahia,home, 68 ,Substitution, Ronaldo , Marco Antonio 
5520,330,Londrina,away, 69 ,Substitution, Salatiel , Gabriel Santos 
5521,330,Londrina,away, 77 ,Substitution, Jean Henrique , Mandaca 
5522,330,Bahia,home, 78 ,Substitution, Marcelo Ryan , Matheus Davó 
5523,330,Bahia,home, 78 ,Substitution, Gregory , Daniel 
5524,330,Bahia,home, 89 ,Yellow card, Ronaldo ,
5525,331,Guarani,away, 21 ,Goal, Bruno José , Eduardo Person 
5526,331,Náutico,home, 43 ,Yellow card, Leandro Carvalho ,
5527,331,Náutico,home, 43 ,Second yellow card, Leandro Carvalho ,
5528,331,Guarani,away, 46 ,Yellow card, Matheus Pereira ,
5529,331,Náutico,home, 46 ,Substitution, Ralph , Eduardo 
5530,331,Náutico,home, 46 ,Substitution, Victor Ferraz , Thassio 
5531,331,Guarani,away, 46 ,Substitution, Índio , Rodrigo Andrade 
5532,331,Náutico,home, 46 ,Substitution, Pedro Vitor , Niltinho 
5533,331,Guarani,away, 46 ,Substitution, Ronald , Júlio César 
5534,331,Guarani,away, 50 ,Yellow card, Eduardo Person ,
5535,331,Náutico,home, 52 ,Yellow card, Carlão ,
5536,331,Guarani,away, 58 ,Yellow card, Diogo Mateus ,
5537,331,Guarani,away, 71 ,Substitution, Eliel , Matheus Pereira 
